id,RestaurantName,SentimentLabels,ReviewRating,CorrectSentiment
11459,Kiva Spa & Salon,0,3,0
11460,Kiva Spa & Salon,0,2,0
11461,Kiva Spa & Salon,0,3,0
11462,Kiva Spa & Salon,1,4,1
11463,Kiva Spa & Salon,1,4,1
11464,Harrington College of Design,1,5,1
11465,Sticky Fingers Gourmet Popcorn,0,3,0
11466,Sticky Fingers Gourmet Popcorn,0,1,0
11467,100.3 LOVE FM WILV,1,5,1
11468,Millennium Park Eye Center,0,2,0
11469,Millennium Park Eye Center,1,5,1
11470,Cartridge World,0,3,0
11471,Chicago Roadblock,1,4,1
11472,25 East Dental - Deaver & Sangalang,1,5,1
11473,Wabash Food & Liquor,0,4,1
11474,Wabash Food & Liquor,0,1,0
11475,Cvs Pharmacy,0,1,0
11476,Cvs Pharmacy,1,4,1
11477,Cvs Pharmacy,0,2,0
11478,Cvs Pharmacy,1,5,1
11479,Cvs Pharmacy,0,3,0
11480,Tomatoes,0,1,0
11481,Dunkin' Donuts,1,5,1
11482,Dunkin' Donuts,0,1,0
11483,Manchu Wok,0,1,0
11484,Washington Mutual,1,5,1
11485,Marketplace Foods Macy's Food Court,1,4,1
11486,Marketplace Foods Macy's Food Court,0,3,0
11487,Marketplace Foods Macy's Food Court,1,3,0
11488,Marketplace Foods Macy's Food Court,0,3,0
11489,Marketplace Foods Macy's Food Court,1,4,1
11490,Marketplace Foods Macy's Food Court,1,4,1
11491,Marketplace Foods Macy's Food Court,0,1,0
11492,Marketplace Foods Macy's Food Court,1,4,1
11493,Marketplace Foods Macy's Food Court,1,4,1
11494,Columbia College Bookstore,1,5,1
11495,Columbia College Bookstore,0,2,0
11496,Accento,1,4,1
11497,Rhapsody,0,3,0
11498,Rhapsody,0,3,0
11499,Rhapsody,0,3,0
11500,Rhapsody,0,1,0
11501,Rhapsody,0,2,0
11502,Rhapsody,1,4,1
11503,Rhapsody,0,3,0
11504,Rhapsody,1,4,1
11505,Rhapsody,1,1,0
11506,Rhapsody,1,4,1
11507,Rhapsody,0,3,0
11508,Rhapsody,1,4,1
11509,Rhapsody,1,4,1
11510,Rhapsody,1,4,1
11511,Rhapsody,1,5,1
11512,Rhapsody,0,1,0
11513,Rhapsody,0,3,0
11514,Union League Club,1,4,1
11515,Union League Club,1,4,1
11516,Union League Club,1,4,1
11517,Union League Club,1,4,1
11518,Union League Club,1,5,1
11519,Union League Club,0,3,0
11520,Union League Club,1,5,1
11521,Union League Club,0,3,0
11522,Union League Club,0,1,0
11523,Chicago French Market,1,4,1
11524,Chicago French Market,0,3,0
11525,Chicago French Market,0,2,0
11526,Chicago French Market,0,3,0
11527,Chicago French Market,1,4,1
11528,Chicago French Market,0,3,0
11529,Chicago French Market,0,2,0
11530,Chicago French Market,0,2,0
11531,Chicago French Market,0,3,0
11532,Chicago French Market,0,2,0
11533,Chicago French Market,1,4,1
11534,Chicago French Market,0,2,0
11535,Chicago French Market,1,5,1
11536,Chicago French Market,0,3,0
11537,Chicago French Market,1,5,1
11538,Chicago French Market,1,4,1
11539,Chicago French Market,0,3,0
11540,Chicago French Market,1,3,0
11541,Chicago French Market,1,5,1
11542,Chicago French Market,1,4,1
11543,Chicago French Market,0,3,0
11544,Chicago French Market,1,4,1
11545,Chicago French Market,1,4,1
11546,Chicago French Market,1,5,1
11547,Chicago French Market,0,3,0
11548,Chicago French Market,1,4,1
11549,Chicago French Market,1,5,1
11550,Chicago French Market,0,3,0
11551,Chicago French Market,1,4,1
11552,Chicago French Market,0,3,0
11553,Chicago French Market,0,3,0
11554,Chicago French Market,1,4,1
11555,Chicago French Market,1,4,1
11556,Chicago French Market,1,4,1
11557,Chicago French Market,1,4,1
11558,Chicago French Market,0,2,0
11559,Chicago French Market,1,5,1
11560,Chicago French Market,1,5,1
11561,Chicago French Market,1,4,1
11562,Chicago French Market,0,3,0
11563,Chicago French Market,1,5,1
11564,Chicago French Market,1,5,1
11565,Chicago French Market,1,4,1
11566,Chicago French Market,1,5,1
11567,Chicago French Market,1,5,1
11568,Chicago French Market,1,4,1
11569,Chicago French Market,1,4,1
11570,Chicago French Market,1,5,1
11571,Chicago French Market,1,4,1
11572,Chicago French Market,0,3,0
11573,Chicago French Market,1,5,1
11574,Chicago French Market,1,4,1
11575,Chicago French Market,0,3,0
11576,Chicago French Market,1,4,1
11577,Chicago French Market,1,4,1
11578,Chicago French Market,0,4,1
11579,National City,0,2,0
11580,University of Phoenix - Chicago,0,1,0
11581,Caribou Coffee,0,2,0
11582,Caribou Coffee,1,4,1
11583,Caribou Coffee,1,4,1
11584,Torrefazione Italia,0,1,0
11585,Cafe Mediterra,0,3,0
11586,Cafe Mediterra,0,4,1
11587,Cafe Mediterra,1,5,1
11588,Cafe Mediterra,0,2,0
11589,Cafe Mediterra,1,4,1
11590,Cafe Mediterra,1,5,1
11591,Cafe Mediterra,0,3,0
11592,Cafe Mediterra,1,4,1
11593,Cafe Mediterra,0,2,0
11594,Payless Shoe Source,1,5,1
11595,Swine Flu,1,5,1
11596,BAM! / Books A Million,1,4,1
11597,BAM! / Books A Million,0,3,0
11598,BAM! / Books A Million,1,4,1
11599,BAM! / Books A Million,1,5,1
11600,BAM! / Books A Million,1,4,1
11601,Ace Shoe Clinic,0,3,0
11602,Caribou Coffee,1,4,1
11603,Caribou Coffee,1,4,1
11604,Caribou Coffee,1,4,1
11605,Caribou Coffee,1,4,1
11606,Caribou Coffee,1,5,1
11607,Caribou Coffee,1,4,1
11608,Caribou Coffee,1,4,1
11609,Caribou Coffee,1,4,1
11610,Caribou Coffee,1,5,1
11611,Kelly's Flower Shop,1,5,1
11612,Kelly's Flower Shop,1,4,1
11613,Sbarro,1,4,1
11614,Stocks & Blondes Bar & Grille,0,3,0
11615,Stocks & Blondes Bar & Grille,0,2,0
11616,Stocks & Blondes Bar & Grille,0,3,0
11617,Stocks & Blondes Bar & Grille,1,4,1
11618,Stocks & Blondes Bar & Grille,0,1,0
11619,Stocks & Blondes Bar & Grille,0,3,0
11620,Stocks & Blondes Bar & Grille,0,2,0
11621,Stocks & Blondes Bar & Grille,0,2,0
11622,Stocks & Blondes Bar & Grille,0,1,0
11623,Stocks & Blondes Bar & Grille,0,1,0
11624,Stocks & Blondes Bar & Grille,0,2,0
11625,Stocks & Blondes Bar & Grille,1,4,1
11626,Stocks & Blondes Bar & Grille,1,4,1
11627,Stocks & Blondes Bar & Grille,0,3,0
11628,Stocks & Blondes Bar & Grille,1,4,1
11629,Stocks & Blondes Bar & Grille,1,4,1
11630,Stocks & Blondes Bar & Grille,0,3,0
11631,Stocks & Blondes Bar & Grille,1,4,1
11632,Stocks & Blondes Bar & Grille,0,3,0
11633,Stocks & Blondes Bar & Grille,0,3,0
11634,Stocks & Blondes Bar & Grille,0,2,0
11635,Stocks & Blondes Bar & Grille,1,4,1
11636,Stocks & Blondes Bar & Grille,1,5,1
11637,Stocks & Blondes Bar & Grille,0,2,0
11638,Stocks & Blondes Bar & Grille,0,3,0
11639,Stocks & Blondes Bar & Grille,0,3,0
11640,Stocks & Blondes Bar & Grille,1,5,1
11641,Stocks & Blondes Bar & Grille,1,4,1
11642,Stocks & Blondes Bar & Grille,1,4,1
11643,Stocks & Blondes Bar & Grille,0,1,0
11644,Stocks & Blondes Bar & Grille,0,2,0
11645,Stocks & Blondes Bar & Grille,0,3,0
11646,google mobile,1,4,1
11647,Tribute,0,2,0
11648,Tribute,0,2,0
11649,Tribute,0,1,0
11650,Tribute,1,4,1
11651,Tribute,1,5,1
11652,Tribute,0,3,0
11653,Pritzker Military Library,1,5,1
11654,Rivers,1,4,1
11655,Rivers,0,3,0
11656,Rivers,1,4,1
11657,Rivers,1,4,1
11658,Rivers,0,3,0
11659,Rivers,1,4,1
11660,Rivers,1,5,1
11661,Rivers,0,3,0
11662,Rivers,1,4,1
11663,Rivers,1,4,1
11664,Rivers,1,4,1
11665,Rivers,1,5,1
11666,Rivers,1,4,1
11667,Rivers,1,4,1
11668,Rivers,1,5,1
11669,Rivers,1,5,1
11670,Rivers,1,4,1
11671,Rivers,0,3,0
11672,Rivers,1,4,1
11673,Rivers,1,5,1
11674,Rivers,0,1,0
11675,Rivers,0,3,0
11676,Rivers,0,2,0
11677,Rivers,0,3,0
11678,Rivers,0,3,0
11679,Rivers,0,2,0
11680,Rivers,0,3,0
11681,Rivers,0,3,0
11682,Rivers,0,3,0
11683,Rivers,1,5,1
11684,Rivers,0,3,0
11685,Rivers,1,4,1
11686,Rivers,1,4,1
11687,Rivers,0,3,0
11688,Rivers,1,4,1
11689,Rivers,1,4,1
11690,Rivers,0,3,0
11691,Rivers,0,3,0
11692,Rivers,1,5,1
11693,Rivers,0,2,0
11694,Rivers,0,3,0
11695,Rivers,0,3,0
11696,Rivers,0,3,0
11697,Rivers,0,3,0
11698,Rivers,1,4,1
11699,Rivers,0,2,0
11700,Rivers,0,2,0
11701,Rivers,1,4,1
11702,WunderLand Group,1,5,1
11703,WunderLand Group,1,5,1
11704,Delhi 6,1,5,1
11705,Delhi 6,1,5,1
11706,Mark Silverman Law Office Ltd - Tenants Rights,1,5,1
11707,Mark Silverman Law Office Ltd - Tenants Rights,1,5,1
11708,Potbelly Sandwich Works,1,4,1
11709,Potbelly Sandwich Works,1,4,1
11710,Potbelly Sandwich Works,1,4,1
11711,Potbelly Sandwich Works,1,4,1
11712,Potbelly Sandwich Works,1,4,1
11713,Potbelly Sandwich Works,1,4,1
11714,Potbelly Sandwich Works,0,3,0
11715,Richard Bennett Custom Tailors & Shirtmakers,1,5,1
11716,Richard Bennett Custom Tailors & Shirtmakers,0,1,0
11717,Brian's Juice Bar & Deli,1,4,1
11718,Brian's Juice Bar & Deli,0,3,0
11719,Brian's Juice Bar & Deli,1,4,1
11720,Brian's Juice Bar & Deli,0,1,0
11721,Brian's Juice Bar & Deli,1,5,1
11722,Brian's Juice Bar & Deli,1,4,1
11723,Brian's Juice Bar & Deli,1,4,1
11724,Brian's Juice Bar & Deli,0,4,1
11725,Brian's Juice Bar & Deli,0,3,0
11726,Brian's Juice Bar & Deli,1,4,1
11727,Brian's Juice Bar & Deli,0,2,0
11728,Brian's Juice Bar & Deli,0,3,0
11729,Brian's Juice Bar & Deli,0,2,0
11730,Subway,0,1,0
11731,Firestone Complete Auto Care,1,5,1
11732,Robert Valentinos,0,2,0
11733,Robert Valentinos,0,3,0
11734,Magnolia Bakery,0,3,0
11735,Magnolia Bakery,0,2,0
11736,Magnolia Bakery,1,4,1
11737,Magnolia Bakery,0,3,0
11738,Magnolia Bakery,0,2,0
11739,Magnolia Bakery,0,3,0
11740,Magnolia Bakery,1,4,1
11741,Magnolia Bakery,1,5,1
11742,Magnolia Bakery,0,2,0
11743,Magnolia Bakery,0,1,0
11744,Magnolia Bakery,0,2,0
11745,Magnolia Bakery,0,2,0
11746,Magnolia Bakery,1,4,1
11747,Magnolia Bakery,0,2,0
11748,Magnolia Bakery,0,2,0
11749,Magnolia Bakery,0,3,0
11750,Magnolia Bakery,0,3,0
11751,Magnolia Bakery,0,2,0
11752,Magnolia Bakery,0,3,0
11753,Magnolia Bakery,0,1,0
11754,Magnolia Bakery,0,1,0
11755,Magnolia Bakery,0,3,0
11756,Magnolia Bakery,1,4,1
11757,Magnolia Bakery,1,5,1
11758,Magnolia Bakery,0,2,0
11759,Magnolia Bakery,1,5,1
11760,Magnolia Bakery,1,5,1
11761,Magnolia Bakery,0,1,0
11762,Magnolia Bakery,0,3,0
11763,Magnolia Bakery,0,3,0
11764,Magnolia Bakery,0,2,0
11765,Magnolia Bakery,0,3,0
11766,Magnolia Bakery,0,2,0
11767,Magnolia Bakery,0,3,0
11768,Magnolia Bakery,0,2,0
11769,Magnolia Bakery,0,3,0
11770,Magnolia Bakery,1,4,1
11771,Magnolia Bakery,0,3,0
11772,Magnolia Bakery,0,3,0
11773,Magnolia Bakery,0,3,0
11774,Magnolia Bakery,0,3,0
11775,Magnolia Bakery,1,4,1
11776,Magnolia Bakery,0,2,0
11777,Magnolia Bakery,0,3,0
11778,Magnolia Bakery,0,2,0
11779,Magnolia Bakery,1,4,1
11780,Magnolia Bakery,0,2,0
11781,Magnolia Bakery,0,2,0
11782,Magnolia Bakery,1,2,0
11783,Magnolia Bakery,1,4,1
11784,Magnolia Bakery,0,3,0
11785,Magnolia Bakery,0,2,0
11786,Magnolia Bakery,0,1,0
11787,Magnolia Bakery,0,3,0
11788,Magnolia Bakery,0,2,0
11789,Magnolia Bakery,1,5,1
11790,Artist & Craftsman Supply,1,5,1
11791,Artist & Craftsman Supply,1,5,1
11792,"Carla Levin, Acsw",1,4,1
11793,Hilton Chicago,1,4,1
11794,Hilton Chicago,1,4,1
11795,Hilton Chicago,1,4,1
11796,Hilton Chicago,0,2,0
11797,Hilton Chicago,1,4,1
11798,Hilton Chicago,1,5,1
11799,Hilton Chicago,1,4,1
11800,Hilton Chicago,1,4,1
11801,Hilton Chicago,0,3,0
11802,Hilton Chicago,1,5,1
11803,Hilton Chicago,0,3,0
11804,Hilton Chicago,1,4,1
11805,Hilton Chicago,1,4,1
11806,Hilton Chicago,1,4,1
11807,Hilton Chicago,1,5,1
11808,Hilton Chicago,1,5,1
11809,Hilton Chicago,1,5,1
11810,Hilton Chicago,0,1,0
11811,Hilton Chicago,0,1,0
11812,Hilton Chicago,0,1,0
11813,Hilton Chicago,1,4,1
11814,Hilton Chicago,0,3,0
11815,Hilton Chicago,1,4,1
11816,Hilton Chicago,1,4,1
11817,Hilton Chicago,1,4,1
11818,Hilton Chicago,1,4,1
11819,Hilton Chicago,1,4,1
11820,Hilton Chicago,1,5,1
11821,Hilton Chicago,0,2,0
11822,Hilton Chicago,1,4,1
11823,Hilton Chicago,1,4,1
11824,Hilton Chicago,1,4,1
11825,Hilton Chicago,0,2,0
11826,Hilton Chicago,0,2,0
11827,Hilton Chicago,1,4,1
11828,Hilton Chicago,1,4,1
11829,Hilton Chicago,1,4,1
11830,Halsted Street Deli,1,4,1
11831,Halsted Street Deli,1,4,1
11832,Halsted Street Deli,1,1,0
11833,Halsted Street Deli,1,5,1
11834,Halsted Street Deli,1,4,1
11835,Halsted Street Deli,0,3,0
11836,Halsted Street Deli,1,4,1
11837,Halsted Street Deli,0,3,0
11838,Halsted Street Deli,1,4,1
11839,Halsted Street Deli,0,3,0
11840,Halsted Street Deli,0,3,0
11841,Halsted Street Deli,0,2,0
11842,Halsted Street Deli,1,4,1
11843,Halsted Street Deli,1,4,1
11844,Halsted Street Deli,1,5,1
11845,Halsted Street Deli,0,3,0
11846,"Vito Lasusa, DDS",0,3,0
11847,Starbucks,0,2,0
11848,Starbucks,0,2,0
11849,Starbucks,0,2,0
11850,Vanille Patisserie,1,5,1
11851,Vanille Patisserie,1,5,1
11852,Vanille Patisserie,1,5,1
11853,Vanille Patisserie,1,5,1
11854,Vanille Patisserie,1,5,1
11855,Vanille Patisserie,1,4,1
11856,Vanille Patisserie,1,4,1
11857,Vanille Patisserie,1,4,1
11858,Vanille Patisserie,1,4,1
11859,Vanille Patisserie,1,4,1
11860,Vanille Patisserie,0,3,0
11861,Vanille Patisserie,1,5,1
11862,Vanille Patisserie,1,4,1
11863,Vanille Patisserie,1,5,1
11864,Vanille Patisserie,1,5,1
11865,Vanille Patisserie,1,5,1
11866,US Social Security Administration,0,1,0
11867,US Social Security Administration,0,1,0
11868,Cr̻pes Cafe,0,2,0
11869,Cr̻pes Cafe,1,4,1
11870,Cr̻pes Cafe,1,4,1
11871,Cr̻pes Cafe,1,5,1
11872,Cr̻pes Cafe,1,4,1
11873,Cr̻pes Cafe,1,4,1
11874,7-Eleven,0,3,0
11875,Wagtails Presents Dreamboys,1,5,1
11876,Eggy's Diner,0,1,0
11877,Eggy's Diner,0,2,0
11878,Eggy's Diner,1,2,0
11879,Eggy's Diner,1,4,1
11880,Eggy's Diner,0,2,0
11881,Eggy's Diner,0,2,0
11882,Eggy's Diner,0,1,0
11883,Eggy's Diner,0,3,0
11884,Eggy's Diner,1,4,1
11885,Eggy's Diner,0,3,0
11886,Eggy's Diner,1,4,1
11887,Eggy's Diner,0,5,1
11888,Eggy's Diner,0,3,0
11889,Giordano's,0,3,0
11890,Giordano's,1,5,1
11891,Giordano's,1,5,1
11892,Giordano's,1,4,1
11893,Giordano's,1,5,1
11894,Giordano's,1,5,1
11895,Giordano's,0,3,0
11896,Giordano's,0,3,0
11897,Giordano's,0,3,0
11898,Giordano's,0,3,0
11899,Giordano's,1,4,1
11900,Giordano's,1,4,1
11901,Giordano's,1,4,1
11902,Giordano's,1,5,1
11903,Giordano's,1,5,1
11904,Giordano's,1,4,1
11905,Giordano's,1,5,1
11906,Giordano's,1,5,1
11907,Giordano's,1,5,1
11908,Giordano's,1,5,1
11909,Giordano's,1,4,1
11910,Giordano's,1,5,1
11911,Giordano's,0,3,0
11912,Giordano's,0,3,0
11913,Giordano's,0,2,0
11914,Giordano's,0,3,0
11915,Giordano's,1,4,1
11916,Giordano's,0,3,0
11917,Giordano's,0,3,0
11918,Giordano's,1,4,1
11919,Giordano's,1,4,1
11920,Giordano's,1,4,1
11921,Giordano's,1,5,1
11922,Giordano's,1,5,1
11923,Giordano's,1,4,1
11924,Giordano's,1,5,1
11925,Giordano's,1,4,1
11926,Giordano's,1,4,1
11927,Giordano's,0,1,0
11928,Giordano's,0,1,0
11929,Giordano's,1,4,1
11930,Giordano's,0,1,0
11931,Giordano's,1,4,1
11932,Giordano's,1,5,1
11933,Giordano's,1,5,1
11934,Giordano's,1,5,1
11935,Giordano's,1,4,1
11936,Giordano's,0,3,0
11937,Giordano's,1,4,1
11938,Giordano's,1,5,1
11939,Giordano's,1,4,1
11940,Giordano's,1,4,1
11941,Giordano's,1,4,1
11942,Giordano's,1,4,1
11943,Giordano's,1,4,1
11944,Giordano's,1,4,1
11945,Giordano's,0,3,0
11946,Giordano's,0,3,0
11947,Giordano's,1,4,1
11948,Giordano's,1,5,1
11949,Giordano's,0,2,0
11950,Giordano's,0,2,0
11951,Giordano's,1,5,1
11952,Giordano's,1,5,1
11953,Giordano's,1,4,1
11954,Giordano's,1,5,1
11955,Giordano's,1,5,1
11956,Giordano's,0,4,1
11957,Giordano's,1,5,1
11958,Giordano's,1,4,1
11959,Giordano's,1,4,1
11960,Giordano's,1,4,1
11961,Giordano's,1,5,1
11962,Giordano's,0,3,0
11963,Giordano's,1,5,1
11964,Giordano's,1,5,1
11965,Giordano's,0,3,0
11966,Giordano's,1,4,1
11967,Giordano's,1,4,1
11968,Giordano's,0,2,0
11969,Giordano's,1,5,1
11970,Giordano's,1,5,1
11971,Giordano's,1,5,1
11972,Giordano's,0,1,0
11973,Giordano's,0,1,0
11974,Giordano's,1,5,1
11975,Giordano's,0,2,0
11976,Giordano's,0,1,0
11977,Giordano's,1,5,1
11978,Giordano's,0,2,0
11979,Giordano's,0,3,0
11980,Giordano's,0,3,0
11981,Giordano's,0,3,0
11982,Giordano's,0,1,0
11983,Giordano's,1,4,1
11984,Giordano's,1,4,1
11985,Giordano's,0,2,0
11986,Giordano's,1,5,1
11987,Giordano's,1,5,1
11988,Giordano's,1,5,1
11989,Giordano's,1,5,1
11990,Giordano's,1,5,1
11991,Giordano's,1,5,1
11992,Giordano's,1,5,1
11993,Giordano's,0,3,0
11994,Giordano's,1,5,1
11995,Giordano's,1,4,1
11996,Giordano's,0,3,0
11997,Giordano's,0,2,0
11998,Giordano's,1,4,1
11999,Giordano's,0,3,0
12000,Giordano's,1,4,1
12001,Giordano's,0,3,0
12002,Giordano's,1,4,1
12003,Giordano's,0,2,0
12004,Giordano's,1,4,1
12005,Giordano's,1,2,0
12006,Giordano's,1,5,1
12007,Giordano's,0,2,0
12008,Giordano's,0,2,0
12009,Giordano's,1,4,1
12010,Giordano's,1,5,1
12011,Giordano's,1,4,1
12012,Giordano's,1,4,1
12013,Giordano's,1,5,1
12014,Giordano's,1,5,1
12015,Giordano's,0,1,0
12016,Giordano's,1,5,1
12017,Giordano's,1,5,1
12018,Giordano's,1,5,1
12019,Giordano's,0,3,0
12020,Giordano's,1,3,0
12021,Giordano's,0,2,0
12022,Giordano's,0,2,0
12023,Giordano's,0,3,0
12024,Giordano's,0,1,0
12025,Giordano's,0,3,0
12026,Giordano's,0,3,0
12027,Giordano's,1,5,1
12028,Giordano's,0,3,0
12029,Giordano's,1,4,1
12030,Giordano's,1,4,1
12031,Giordano's,0,3,0
12032,Giordano's,1,4,1
12033,Giordano's,1,5,1
12034,Giordano's,0,2,0
12035,Giordano's,0,2,0
12036,Giordano's,0,3,0
12037,Giordano's,0,3,0
12038,Giordano's,0,3,0
12039,Giordano's,0,3,0
12040,Giordano's,0,2,0
12041,Giordano's,1,4,1
12042,Giordano's,0,3,0
12043,Giordano's,0,3,0
12044,Giordano's,0,3,0
12045,Giordano's,0,3,0
12046,Giordano's,1,4,1
12047,Giordano's,0,3,0
12048,Giordano's,1,5,1
12049,Giordano's,1,5,1
12050,Giordano's,1,4,1
12051,Giordano's,0,3,0
12052,Giordano's,1,4,1
12053,Giordano's,1,4,1
12054,Giordano's,0,3,0
12055,Giordano's,0,3,0
12056,Giordano's,1,5,1
12057,Giordano's,1,5,1
12058,Giordano's,1,5,1
12059,Giordano's,0,3,0
12060,Giordano's,0,2,0
12061,Giordano's,0,2,0
12062,Giordano's,0,4,1
12063,Giordano's,0,3,0
12064,Giordano's,1,5,1
12065,Giordano's,1,4,1
12066,Giordano's,1,5,1
12067,Giordano's,1,5,1
12068,Giordano's,1,4,1
12069,Giordano's,0,2,0
12070,Giordano's,0,2,0
12071,Giordano's,1,4,1
12072,Giordano's,0,3,0
12073,Giordano's,1,5,1
12074,Giordano's,1,5,1
12075,Giordano's,1,5,1
12076,Giordano's,1,5,1
12077,Giordano's,0,1,0
12078,Giordano's,1,4,1
12079,Giordano's,1,4,1
12080,Giordano's,1,4,1
12081,Giordano's,1,4,1
12082,Giordano's,1,5,1
12083,Giordano's,1,5,1
12084,Giordano's,0,2,0
12085,Giordano's,0,2,0
12086,Giordano's,1,4,1
12087,Giordano's,1,5,1
12088,Giordano's,1,5,1
12089,Giordano's,0,1,0
12090,Giordano's,0,3,0
12091,Giordano's,0,3,0
12092,Giordano's,1,5,1
12093,Giordano's,1,4,1
12094,Giordano's,0,3,0
12095,Giordano's,0,1,0
12096,Giordano's,1,5,1
12097,Giordano's,0,3,0
12098,Giordano's,1,5,1
12099,Giordano's,0,3,0
12100,Giordano's,0,3,0
12101,Giordano's,1,5,1
12102,Giordano's,1,4,1
12103,Giordano's,0,1,0
12104,Giordano's,0,1,0
12105,Giordano's,1,4,1
12106,Giordano's,0,3,0
12107,Giordano's,1,5,1
12108,Giordano's,0,3,0
12109,Giordano's,1,5,1
12110,Giordano's,0,1,0
12111,Giordano's,1,5,1
12112,Giordano's,1,5,1
12113,Giordano's,1,4,1
12114,Giordano's,0,3,0
12115,Giordano's,1,4,1
12116,Giordano's,1,5,1
12117,Giordano's,0,3,0
12118,Giordano's,1,4,1
12119,Giordano's,1,4,1
12120,Giordano's,1,4,1
12121,Giordano's,1,4,1
12122,Giordano's,0,3,0
12123,Giordano's,0,3,0
12124,Giordano's,1,4,1
12125,Giordano's,0,2,0
12126,Giordano's,0,2,0
12127,Giordano's,1,4,1
12128,Giordano's,0,2,0
12129,Giordano's,0,3,0
12130,Giordano's,1,4,1
12131,Giordano's,1,4,1
12132,Giordano's,1,4,1
12133,Giordano's,1,4,1
12134,Giordano's,1,4,1
12135,Giordano's,0,3,0
12136,Giordano's,1,3,0
12137,Giordano's,1,4,1
12138,Giordano's,1,4,1
12139,Giordano's,0,2,0
12140,Giordano's,0,2,0
12141,Giordano's,0,3,0
12142,Giordano's,0,3,0
12143,Giordano's,1,4,1
12144,Giordano's,1,4,1
12145,Giordano's,1,5,1
12146,Giordano's,1,5,1
12147,Giordano's,0,3,0
12148,Giordano's,0,3,0
12149,Giordano's,1,5,1
12150,Giordano's,1,5,1
12151,Giordano's,1,4,1
12152,Giordano's,1,4,1
12153,Giordano's,1,5,1
12154,Giordano's,1,5,1
12155,Giordano's,0,3,0
12156,Giordano's,0,3,0
12157,Giordano's,1,5,1
12158,Giordano's,1,4,1
12159,Giordano's,1,4,1
12160,Giordano's,0,3,0
12161,Giordano's,1,5,1
12162,Giordano's,0,2,0
12163,Giordano's,1,4,1
12164,Giordano's,1,4,1
12165,Giordano's,1,4,1
12166,Giordano's,1,5,1
12167,Giordano's,1,5,1
12168,Giordano's,1,5,1
12169,Giordano's,1,5,1
12170,Giordano's,1,4,1
12171,Giordano's,1,4,1
12172,Giordano's,1,4,1
12173,Giordano's,0,2,0
12174,Giordano's,0,3,0
12175,Giordano's,1,4,1
12176,Giordano's,1,4,1
12177,Giordano's,1,5,1
12178,Giordano's,1,5,1
12179,Giordano's,1,4,1
12180,Giordano's,1,4,1
12181,Giordano's,0,5,1
12182,Giordano's,0,3,0
12183,Giordano's,0,3,0
12184,Giordano's,1,5,1
12185,Giordano's,1,4,1
12186,Giordano's,1,4,1
12187,Giordano's,0,3,0
12188,Giordano's,0,3,0
12189,Giordano's,1,4,1
12190,Giordano's,1,5,1
12191,Giordano's,1,4,1
12192,Giordano's,1,5,1
12193,Giordano's,1,5,1
12194,Giordano's,1,4,1
12195,Giordano's,1,4,1
12196,Giordano's,1,4,1
12197,Giordano's,1,4,1
12198,Giordano's,1,4,1
12199,Giordano's,1,4,1
12200,Giordano's,1,5,1
12201,Giordano's,1,4,1
12202,Giordano's,0,2,0
12203,Giordano's,0,2,0
12204,Giordano's,1,4,1
12205,Giordano's,0,1,0
12206,Giordano's,0,3,0
12207,Giordano's,0,1,0
12208,Giordano's,1,5,1
12209,Giordano's,0,2,0
12210,Giordano's,0,2,0
12211,Giordano's,1,5,1
12212,Giordano's,0,3,0
12213,Giordano's,1,4,1
12214,Giordano's,0,3,0
12215,Giordano's,1,5,1
12216,Giordano's,1,5,1
12217,Giordano's,0,3,0
12218,Giordano's,0,3,0
12219,Giordano's,1,4,1
12220,Giordano's,0,2,0
12221,Giordano's,1,5,1
12222,Giordano's,1,5,1
12223,Giordano's,1,3,0
12224,Giordano's,0,1,0
12225,Giordano's,1,4,1
12226,Giordano's,1,4,1
12227,Giordano's,1,5,1
12228,Giordano's,0,3,0
12229,Giordano's,1,5,1
12230,Giordano's,1,4,1
12231,Giordano's,0,3,0
12232,Giordano's,1,4,1
12233,Giordano's,1,4,1
12234,Giordano's,0,1,0
12235,Giordano's,1,5,1
12236,Giordano's,0,4,1
12237,Giordano's,0,1,0
12238,Giordano's,0,1,0
12239,Giordano's,1,5,1
12240,Giordano's,1,5,1
12241,Giordano's,1,4,1
12242,Giordano's,1,4,1
12243,Giordano's,1,5,1
12244,Giordano's,0,2,0
12245,Giordano's,1,4,1
12246,Giordano's,1,4,1
12247,Giordano's,1,4,1
12248,Giordano's,0,3,0
12249,Giordano's,0,3,0
12250,Giordano's,0,3,0
12251,Giordano's,0,3,0
12252,Giordano's,0,3,0
12253,Giordano's,1,4,1
12254,Giordano's,1,4,1
12255,Giordano's,0,2,0
12256,Giordano's,1,4,1
12257,Giordano's,0,2,0
12258,Giordano's,0,3,0
12259,Giordano's,1,4,1
12260,Giordano's,1,4,1
12261,Giordano's,0,1,0
12262,Giordano's,1,4,1
12263,Giordano's,1,5,1
12264,Giordano's,0,3,0
12265,Giordano's,0,3,0
12266,Giordano's,0,3,0
12267,Giordano's,1,4,1
12268,Giordano's,1,4,1
12269,Giordano's,1,4,1
12270,Giordano's,1,4,1
12271,Giordano's,1,4,1
12272,Giordano's,1,4,1
12273,Giordano's,0,3,0
12274,Giordano's,0,2,0
12275,Giordano's,0,2,0
12276,Giordano's,0,2,0
12277,Giordano's,1,4,1
12278,Giordano's,1,4,1
12279,Giordano's,1,4,1
